ID,Mass,R7S1,R7S2,R7S3,R7S4,R7S5,R7S6,R7S7,R7S8,R7S9,R7S10,R7S11,R7S12,R7S13,R7S14,R7S15,R8S1,R8S2,R8S3,R8S4,R8S5,R8S6,R8S7,R8S8,R8S9,R8S10,R8S11,R8S12,R8S13,R8S14,R8S15,R9S1,R9S2,R9S3,R9S4,R9S5,R9S6,R9S7,R9S8,R9S9,R9S10,R9S11,R9S12,R9S13,R9S14,R9S15
10546,542.1727,3600678,6920321,4520719,4394116,6818587,6327028,4640579,5287537,5675696,3961085,3714985,4964376,6413197,6994694,6649014,6209993,8536602,5473872,5047439,4920587,6596760,5657905,4758011,5753626,4815350,4741313,5454555,4076537,5103858,4906021,4809070,6487074,5443308,5472753,4206401,7630658,5364145,4293431,4568061,5233547,7038391,6464987,3443945,5894164,6540088
10551,542.9647,2955354,3996529,4145730,3315612,3014193,0,3554899,2810200,3891680,3180533,3043008,0,3656384,4803131,0,2953434,4135170,3283274,0,3961858,0,3126330,4901024,0,3203941,3362928,0,0,4653089,0,3468322,3719974,3267075,0,0,0,0,0,0,0,3035310,3562552,2889304,4206374,3522866
10562,543.0875,0,0,0,2958199,0,0,0,0,0,3155916,3118747,0,3660448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3696238,0,0,0,0,0,0,0,0,0,0
10576,544.1885,4728611,4441549,4182266,4708906,4003010,4806777,5176549,3565484,5576865,4628063,4120913,3104121,3991944,4118786,6963862,4162409,5701457,4484012,4194701,5134948,3806744,4189872,4193937,5488841,5175419,4360183,4231463,2987476,4617942,6742532,5405225,4792729,4509844,4898834,4662649,4578485,3602245,6371537,4766265,5304365,5872413,5439918,3399543,5952960,5818531
10602,545.1361,8334901,6884489,6993905,11280641,11057057,9088858,8412109,7240296,9172908,8314153,5813296,8422476,7329947,6907922,10033563,6755917,10284545,6869602,6373414,8460576,6542550,8716662,7709953,10291122,8943550,9029532,8257628,8939743,6868431,10240268,9111720,8349789,8526707,10151728,8594607,8659842,7560741,10196923,8757623,8595093,11231728,8204215,9751239,10548403,8611697
10605,545.1911,18800168,24085622,22646752,22675696,21501840,23228234,20712380,19761750,24561566,21630230,17742880,19121212,20799630,24539140,25266572,20127292,27647470,20582990,20387856,20019470,21861572,23036260,19873002,20740002,18651058,21292950,21086288,14923985,17657280,23785726,24373394,24930378,21568354,23254818,18601124,23264112,17221140,24520620,20648300,21902974,26792416,20412314,18864830,19199140,24864608
10616,546.0996,4287814,4907840,9580250,0,3073657,7761469,6077108,5781796,7636661,7263216,0,2880292,3500976,6027042,0,8973612,4097197,9052427,6756027,5705684,5788547,5795887,7111538,11269782,7562998,0,4732814,6313968,6380734,3155991,5007143,0,8665674,3423817,0,6570571,5440771,3799721,6889663,5043445,0,4810166,4423190,3714988,6313535
10617,546.1136,0,0,0,0,0,0,0,2949920,0,0,0,2880288,0,0,0,0,0,0,0,0,0,2876458,0,0,3064563,0,2996107,0,0,3072019,0,0,0,0,0,0,0,0,0,0,0,0,0,2907048,0
10641,547.0559,0,3557883,0,0,0,2966826,0,3668969,0,0,2914778,2960905,0,2902070,3108776,0,2929501,0,0,3081863,3025444,0,2964975,0,0,0,0,0,4932521,0,0,3233228,2926367,3059042,0,0,0,0,0,0,0,2869178,0,3842735,0
10652,547.1518,9673797,11698651,10087839,14057072,11224371,11582735,9947525,9263050,13710762,10582686,8276412,8618477,10235572,10780190,14890895,10202099,11643707,8236940,8996145,9541222,8577536,11423425,10709448,10614113,10995218,11863779,11083439,10209015,10636173,15789843,11502985,11273643,10111232,10872140,8076062,9947383,8377290,15426950,12034054,8729390,13135759,11187079,10266963,14074518,11384054
10653,547.1704,5624897,6412757,4971930,8478314,6200621,6229258,5366144,4345796,6739366,5391000,3880374,5761512,4079280,5920282,6694795,5254125,7836469,4499333,6862123,5406304,4927993,7708346,6009281,6532444,7368206,7030498,6966955,4497139,3716999,7450383,7792002,7054756,6629627,7540039,6423323,7436529,5286852,7679362,5029891,4487974,7212938,6800254,4285776,6056594,4734192
10654,547.1799,4914238,6760913,6741399,6794855,6546730,6419719,5443965,4462529,6393251,5225109,4444595,5054949,7249582,6497815,5072776,6693867,8436529,5767042,6481191,5336668,6513141,7081655,6011325,6020441,4703756,6076129,5953193,4346609,5178245,6362892,5694847,7730593,7381240,6751557,5118745,7336174,5823426,7490943,4886529,4952866,7737223,7410552,5466446,6656655,7396589
10658,547.2398,2887728,2923965,0,3551826,0,2942198,0,0,3129748,0,0,0,0,0,0,3727321,3156764,3525483,0,3556935,3282399,0,3307941,3128647,3241471,3138779,0,0,0,0,2991463,0,2923749,3007287,0,0,0,3233135,0,0,2957173,0,4165955,4070016,0
10659,547.2762,2891815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2825999,0,0,0,3291601,2854549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10662,548.0894,6636387,11178142,11193470,8056114,9716749,11557898,7436412,7618204,10151103,9079157,7450770,8323298,10206682,10702138,10262177,10562269,13982194,9608751,9225174,9331997,10252442,10919283,10217557,10208334,7953729,9496209,10075626,5508643,9341560,11062834,9364512,11805793,9922519,10249322,8004210,10164169,9577142,9487500,9076591,8092056,11636354,8901014,5939366,7926185,12596181
10664,548.1153,8682333,11272341,17886326,5872937,4701189,16124931,9816180,9475732,13206713,12175725,0,3368155,8863188,9166132,5297819,19700438,5093865,17034790,12383180,12973332,12361872,10812778,11601995,16708678,12219707,5547663,8277477,10135069,14240368,5817901,7056406,3922007,17094608,7279716,0,14206912,9613999,7302278,11296619,9752973,4265595,7659912,6318241,6164898,10953677
10665,548.1552,2850644,0,3215466,0,2940921,3118072,0,0,0,0,0,0,0,0,2910865,0,0,0,3149758,0,0,0,0,2927675,0,3052172,4703709,0,0,5201443,0,0,0,0,0,3420084,0,2878587,2876261,0,3338863,0,3958938,0,3634113
10683,549.0709,0,2954068,2814279,0,0,0,3105130,0,0,0,0,0,0,4471887,3296684,3811772,3415196,0,0,3090372,0,2931727,0,3869487,0,0,0,0,0,0,2855084,4565762,0,3501950,0,0,3879322,0,0,0,0,3213710,0,0,0
10690,549.131,4616813,5912384,5247796,5901257,5458629,5040882,5615450,3450196,5450686,4657200,4329283,3825605,4852973,6044737,7267741,5740970,5597319,6108325,4703832,4462510,4522752,5112824,5852867,6120222,5833809,5250619,5756178,4621635,4723006,7208257,5288598,5348076,5529226,5321584,4905404,4427387,4290952,7105408,4460246,4968405,5457249,5379951,6053862,6713515,6015642
10691,549.1674,12343908,12574516,11275048,12540859,14025401,13720296,11904847,9594185,14455733,13117476,10340151,10067899,11201765,13265976,16098708,12290463,13650042,11091094,11338314,10912673,10030833,13646827,14333621,13812499,11904072,13227575,13712650,11355451,11053363,16141624,15475336,13873887,12482174,13464423,11002294,12887663,10260862,14779254,14569169,11034565,14282071,12537691,12912607,15167650,12612239
10696,549.2554,0,2906902,3137291,3187613,0,3377873,0,2947374,3922847,3046409,0,0,0,0,0,3449222,5013595,3568757,0,3574658,0,3242955,0,3322617,0,0,3843320,0,3059992,0,3549799,3885759,4150882,3390290,0,3247699,0,0,3522245,4601759,4803903,3067693,0,0,2971253
10698,549.2918,0,0,4098816,2951056,0,3122888,0,0,4467607,0,2805520,0,4065481,3587099,3817845,2864507,2955343,0,0,0,0,3519421,0,0,0,0,3498225,0,0,4166940,3801689,3195570,3219030,3595081,3587489,4173383,0,2949975,0,3456911,2835766,0,0,2843780,3321450
10709,550.978,11446466,18414810,20342994,13203764,25645176,17058072,18113892,15426339,16105982,26953210,23835882,14974442,11332440,15358608,18490330,16328591,11974150,19048920,12345275,25080094,10402822,15608134,20304914,14188805,12468885,11003304,16001944,21636050,10692357,15633321,16834542,16506954,21025844,17920436,30494868,15774765,11108219,14483899,25505260,28634294,12426108,12888993,27973268,16338691,13316218
10711,550.9904,3297472,3344597,4446415,4099376,5636213,3416341,5272928,2958111,3410427,6110710,4107493,3240423,0,4321933,4066264,3656588,0,3633619,0,4908314,0,0,4633614,3500802,3429010,3050920,0,5874641,0,4393894,4666346,3512390,5151791,5014961,7811219,2930729,0,4561336,5498347,6003888,0,0,5486226,3587840,0
10721,551.1467,19159196,19602594,17205402,27384056,23539778,23095534,20268342,15229681,23167446,21046728,17159346,18005440,20781876,22645354,30081970,19453790,24712652,15813013,16805758,17518818,15784895,21625094,21230550,21041364,22524524,22472092,24877942,20022196,19457744,29535110,26116018,24174604,18658300,25080204,23064700,21115896,16842572,27902354,21933528,18459756,25783122,18099016,23271028,27889374,21700680
10722,551.1831,6674580,10570902,8145038,8620266,7987255,9300198,8598829,7373542,10412492,8070588,5414054,6514104,7011116,7531105,10462121,7823188,9672127,8114567,8834929,7274709,7576495,9119992,8111048,8474826,6240866,8795545,11402095,7685037,7894725,10738557,8482725,9195519,8672240,8937859,6914166,8360940,6149954,10723722,8912341,7351389,9464649,8207158,6813295,8965846,8282175
10723,551.2347,0,0,3356797,0,0,0,0,0,3035584,0,0,0,0,0,0,0,0,0,0,0,3156890,0,0,0,0,0,0,0,2995893,3320690,0,3066859,0,0,0,0,0,0,0,0,3107644,0,0,3537611,0
10735,552.9937,7286529,11819589,14984734,7009869,15109618,11925303,13099858,10232027,8226850,15737763,14209615,9280526,7981493,11188423,11330047,11138380,8930131,11560627,7935217,17919566,6682780,9442878,10781000,8478403,8683674,7161110,8641029,12632683,7521416,9206282,12590375,11533658,14217630,9572307,16035703,9863600,9538894,8921070,15478050,18229584,8272275,8241027,17036582,10370394,11021885
10745,553.1176,4663014,5536285,3618291,5508638,5529034,4620058,4942643,2892985,5230597,3976063,3971622,4985843,5161372,6119596,6750691,5954857,5868329,4003458,4248773,5289505,3250277,5477901,5298462,5174944,4509818,4896014,4776429,3344982,3823712,5542385,5317885,6618412,6203766,4351925,5484391,5525897,4011309,6655955,3386647,4735258,5849462,4187971,4005136,5977409,4464155
10746,553.1446,0,0,0,0,3056066,3159828,0,0,3458046,0,0,0,0,3244198,4074972,3489057,0,0,2883772,0,4579417,2854403,2902292,2891417,3110003,0,3723751,0,0,0,3036403,2819362,3149165,0,0,0,0,4248526,3134741,0,2929008,2931509,0,0,0
10748,553.1623,3196637,2957838,2853347,4972046,0,0,0,0,4222970,3460978,0,2834409,3565970,3174562,4872664,0,2938649,4010607,3051702,0,0,3292668,3386638,0,0,0,0,0,3217490,4212201,5352685,4090139,0,4006827,0,4518267,0,4450250,3174676,0,2956652,0,3878152,0,3209742
10749,553.181,7980761,5992968,4853213,12551686,8424886,8816396,7490338,5032103,11468790,10449772,6328849,5161957,6148495,5869726,8237524,5653783,6421267,5455464,7752879,7527946,4114504,6391284,6762760,8478350,9191530,6876425,10410464,6224460,5504076,10656229,11758823,8654100,7141729,9215910,8720223,7192949,5928220,11710406,10054930,7217407,7809384,9004834,6923525,11230516,6073865
10767,555.0093,15156562,24074172,25109328,13574994,29600616,20702586,22634838,17243828,17661524,28713312,27045806,16931424,15542313,20129552,19177526,19034900,16535722,20996990,13322808,30124922,14116105,18658080,21286564,15772811,13487755,14992529,15894653,23494958,11989499,17647754,19020416,19749470,24497924,19303926,34221696,17551162,12737331,15117894,27921550,32073200,15095761,15344498,31470526,18172888,18684952
10773,555.0605,0,3252141,0,0,0,0,0,0,0,2854226,0,0,0,3201797,0,0,0,0,0,0,0,0,0,0,0,0,0,3690790,0,0,2919279,0,0,0,0,3092267,0,2867771,3701898,0,0,0,0,0,0
10776,555.0873,9442626,8308644,7590708,14476084,9370448,8897897,8522050,7261855,11955778,9859402,6555540,8993360,6817818,7984895,10477604,8573693,11346064,8885085,6957598,8964958,8021221,9679617,8720012,10001525,10919543,7804044,11896942,5794082,5169634,12839036,12548710,11033152,7851754,10247651,9686647,10022690,8141599,13790774,9444489,6923726,10213313,8442698,8086449,9862089,6544388
10777,555.0969,6440256,11716513,9200432,8815408,13282125,13325671,7076160,10079900,10702399,9773383,7532433,9853518,9435160,10704637,9547810,9298683,11882636,8274778,9185818,11103066,8664288,10867453,11792008,11062387,9498228,9503883,11659372,8302881,10416607,10610810,10099299,12278332,9301735,11132385,10370678,12881695,7809820,12123700,10091656,8693194,11401151,10117957,6601647,9280456,10836993
10795,556.165,18265188,33248848,29696426,16028054,21481972,39568524,23339068,22322564,35937616,32063518,10886699,12159357,23213904,26355228,19611446,27333074,18951976,28508576,28633266,35031516,31245036,23515472,25095476,37997388,27397462,20677706,24770466,37306508,27803776,18778044,16931082,15980707,27798918,20737254,12303875,41192916,19249670,21298530,43363408,21464068,15738594,29344036,24310514,17533706,28318440
10809,557.0072,0,4235593,5383284,3535952,6269158,5168101,4735858,4269232,3959959,5672760,5037329,4207841,4049592,5152110,5025409,4868331,4686354,4692034,3582874,6762669,3174747,4776954,4063279,3336803,4187250,3508250,2925316,5017629,2997354,4737836,5303295,4882271,4336751,5393443,7185840,3636180,3996975,4570307,5278765,5933728,4738620,3348344,5640801,3843710,4821521
10813,557.0675,0,2939190,0,0,0,0,0,0,0,0,0,3006678,3288749,0,3507828,0,0,0,2833286,0,0,0,0,0,0,0,3949305,0,0,3161890,4602861,0,0,0,0,0,0,0,0,0,0,3389274,0,2866804,4284929
10816,557.0915,5272489,0,0,3198000,0,3019732,2976606,4522650,4845701,3176737,0,4831442,3193513,4551004,5635695,3617492,5426679,0,3153790,3158159,4152627,4716504,3248150,4218445,4152411,3988501,4845301,0,4147023,5646111,3407845,5326654,3347538,3628047,0,5247163,3803418,4044979,0,0,4016683,3430222,3695186,4288112,4410875
10817,557.0997,43340712,46929196,48848976,51408940,55429320,54969300,48168796,40459416,52894852,51707680,39906544,41228496,47183528,50644316,61193836,44257488,57691636,44761116,41535356,47270028,44269872,54251476,45067284,51120716,46902360,44852244,48895732,38125584,40042316,59016988,57112548,53253948,53349456,53300236,47721896,52677816,42260760,56573104,47606824,47571576,55789096,44269384,47936080,47229552,56596984
10819,557.1125,3469221,4914472,4738125,5711911,3033284,4445136,4123482,5046421,5880961,3077915,4697325,4028622,5856933,5234008,5820011,4565198,5426672,5343254,5021559,0,4137257,5160912,3751951,4322887,4930645,5239828,5732081,0,4687688,5824283,4851678,6356790,4549708,5939210,4329894,5412020,2815252,4934831,4449321,3894899,5514279,5478212,3734094,4108908,5626358
10822,557.1837,2964375,0,4059186,3098636,0,0,3551049,0,0,3659528,0,0,0,0,3319387,2878651,2833368,3786744,0,3032174,0,3777458,0,0,2857026,0,0,0,0,0,3697608,0,3787828,0,0,0,0,0,3953702,0,3043866,3606303,3547714,0,0
10823,557.2089,0,0,0,0,3293349,0,0,0,2895980,0,0,0,0,0,0,0,3225040,0,0,0,0,0,0,0,0,3046414,0,0,0,0,0,3544849,0,0,0,0,2913532,0,0,0,0,0,2980414,0,0
10825,557.3306,0,0,0,0,0,3407782,0,0,0,0,0,0,0,0,0,0,0,0,3939119,3579961,0,0,0,4042251,0,0,0,0,3394303,0,0,0,0,0,0,3590257,0,0,0,0,0,0,0,0,0
10830,558.0433,0,3149833,4059889,3726014,0,3514145,3950208,3432368,0,5541410,3132341,4001836,3366402,3419292,3374502,3350481,0,2948753,0,4257594,0,0,4172536,0,0,0,3797574,4355999,0,3001987,3835584,3097039,3626776,3756851,3734866,2959258,0,0,4293645,4451564,0,0,3235246,4083160,2979085
10836,558.3146,0,9274294,7196299,0,3088195,9949935,0,5911407,6237053,5457371,0,3076094,4142547,6446182,0,5144456,2922599,6975008,4838894,6598361,9117411,4365796,5172905,7649538,3103499,4430803,4742677,5263232,6086072,0,3039854,3211622,6707902,3348213,0,7990088,0,0,4994055,5513339,2929991,5999848,2875776,0,5951690
10842,558.9681,0,0,2813332,0,0,0,0,3120852,3048179,0,0,0,0,0,0,3028697,0,0,3530012,0,0,0,3161580,0,0,0,0,0,0,0,2917802,0,0,0,3798278,0,0,0,0,0,0,0,0,0,0
10866,559.1154,351277600,403722944,422075744,411970848,464143936,488915552,441990528,329915072,438590176,429276416,320875072,414717824,422196544,418268096,496778432,378556096,501238624,408829120,348800224,398476736,370949472,450383008,469248448,406997024,378153504,372777888,415913344,344588064,315505824,467682784,535836032,489182272,552618432,428362304,360983808,419449440,343152416,456276800,366357504,413949728,463619264,372783968,386281728,379070784,486823936
10872,559.1703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2923840,0,0,0,0,3877800,0,0,0,0,0,3122203,0,3265074,0,0,3345174,3074886,2887673,0,0,0,0,2978095,0
10873,559.1881,0,3853997,0,3378431,3704364,4903508,3194235,0,3531460,3187959,3329590,3282801,3364160,3650490,4181177,0,4108109,3865777,0,0,3729719,3886204,0,3453977,4014617,0,2956664,0,0,4236754,4910442,5098516,3379615,3233326,2950389,3765826,3624721,3416899,3273721,3592975,4605101,0,3534060,4090157,3809270
10874,559.2033,2965008,3003048,3553595,3951865,4007463,3912273,3368312,0,3840705,3516659,3155505,0,4664638,3498935,0,3268250,0,2979498,3594449,3909020,0,3057782,4569513,3100693,3527189,0,3306869,0,2904207,3653072,3044709,2968590,3903898,3060266,3309811,0,2936590,4287296,4333561,3592968,3506346,3120431,3606762,0,3893234
10876,559.2398,6029833,6384286,5819693,7533803,7235099,7746123,6925680,5819029,8338106,8396009,6029861,6279017,8041784,7689136,6704303,6608529,9149244,6026395,4445382,5897615,8744222,7707751,7330207,5822476,6574603,6806436,5594479,5680923,5549187,8879562,7894362,9339904,8264078,8313378,5876977,7780914,6188805,8248122,6915065,7345913,8488099,6865693,7540964,5173542,7800810
10892,560.1622,0,3293578,0,3628930,2849015,3061167,3163299,0,0,0,0,0,3853473,4264703,2911221,2999709,3729942,3062551,0,0,3209045,0,3414174,0,4239626,3152760,0,0,0,3391812,3560527,3584667,0,0,3222702,3439904,3061287,4154020,0,3069308,3359753,0,0,4001956,0
10912,561.1675,8810664,9363553,9484878,10914297,12153785,8769806,10562506,8288485,10447148,10283779,9258915,6973007,12080131,9925187,13433646,9829526,12191960,8669552,11563627,11539171,8894813,11671881,11610000,12760598,10614768,9917260,11101214,9633381,10815996,13640888,11612980,9302295,11503383,11651185,9714798,11905016,8824122,11454984,11566074,10517472,12378985,10631023,11472805,12843039,11425320
10913,561.186,10662052,12566620,10865223,14707186,13505459,12992780,9341894,10574048,13007145,12573439,9418653,11425357,9536512,11752000,13675307,10198162,15108306,10897768,11010662,11629277,13220180,13039937,12285835,13297169,12371947,13677387,13771803,7929444,8854006,13837494,14959407,16609552,12154641,16033900,12057709,14215154,10257718,15686149,10415098,12192729,12911462,12699494,9891746,11155485,11445795
10915,561.2224,6062238,6432850,5280313,7404004,6198184,6377734,4139967,4746457,7145761,5774070,3676049,4222536,4898811,4616761,5548836,6349960,5595335,5380441,4633179,6189776,4399426,5196082,4589442,5312008,5384161,5600073,6478869,3617376,2977258,5272753,7867173,5177602,5480198,6193253,5952619,5148648,4360494,5632512,5743611,5956554,6021985,5439317,3199900,4943897,6215195
10916,561.2555,0,2889800,2837036,0,0,3544321,2962360,0,3362075,3527406,3813254,0,3654646,3725875,0,3471488,4384957,0,0,0,0,0,0,0,2965464,3799880,3572751,3176030,0,0,3511068,4178165,2947835,0,3054697,0,0,0,3835899,4240317,4201308,0,0,3893268,3329556
10929,562.1779,4868087,5531453,5181641,6398063,4553340,5793911,6083318,3335183,6367330,5573134,4253270,4154827,6087531,4630924,8141420,4852627,6766494,5019592,3493177,3042688,4884319,6625189,4683404,5893398,5572309,5577506,4987764,3684884,3819688,5207092,6851105,5482385,4908496,5035922,4953142,6831826,4401234,5712244,4527115,4504135,6204115,6790538,4095746,6612899,7607622
10931,562.1989,0,3786551,3363009,0,2931318,3728499,2914033,0,3185758,0,3417679,0,3157864,3332488,4127336,3787662,2845591,3276735,2811187,0,0,2934684,0,3089680,3197135,3018529,0,0,0,3392561,0,3691401,3116489,0,0,3916492,0,0,2927627,0,0,3878272,0,0,2866497
10952,563.1467,3678034,3904041,0,3959543,4301136,3522541,3574320,4071241,3990436,3913001,4320536,3517783,3692254,3412193,5777846,2967198,3552884,3634736,0,4286510,0,3948050,3665308,3703845,4367812,4207358,4756180,3595728,0,3750845,3891489,4931101,4705433,3151551,4058120,3345852,4055928,5560558,5547046,3498179,6044235,3557312,3286634,3770164,4428916
10955,563.1983,2796361,0,0,0,0,3747814,0,0,3940250,0,0,0,0,3151063,0,0,0,0,0,0,0,3573245,3103119,2810904,3036598,0,0,0,0,0,0,3689993,0,0,0,2847149,0,0,0,3418286,3285060,3889063,0,0,0
10957,563.2347,0,0,0,0,3873076,3215329,0,0,0,0,0,0,0,0,0,2896520,2852441,0,0,0,0,0,0,0,0,0,0,0,0,0,2877194,0,0,3094188,0,0,0,2856162,0,3249312,0,3287958,0,3111722,0
10958,563.271,0,0,0,0,0,0,0,2853680,0,0,0,0,0,2891979,0,0,0,0,0,0,3035443,0,0,3097606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10963,564.0457,3081918,0,3962360,3181979,3645499,3264374,3821949,0,4026104,4802651,0,3534069,4270689,3215430,4903185,0,3326307,3875000,3200788,0,0,4347037,4416710,4737866,3321031,0,4115011,4328856,3496500,4297557,4409403,3759301,4367227,3722750,0,3827901,0,3680376,5018695,5259103,4385237,3479068,4019678,3641043,5602231
10987,565.0942,0,0,0,0,0,0,3240115,0,0,0,0,0,0,0,0,0,0,0,3805674,0,0,0,3739607,4454991,0,0,0,0,0,0,0,3533879,0,0,0,0,0,0,0,0,2833749,0,0,0,0
10989,565.1624,6229517,6757372,7107656,8262638,7380711,7616237,7223462,5610952,7902758,7186274,6666892,7353478,6853068,8501133,8575050,4985005,7488535,6902503,7499223,5641590,7352681,7897805,6708168,7342655,6665101,6312635,7717267,5700958,6128831,8798941,10080040,6773533,6122012,7836946,8932289,6810500,5632452,8509422,8129659,7226794,7614797,6645786,7484725,8263269,8393428
10991,565.214,4379141,5940206,6773812,6509530,7096024,7671527,6506652,6309311,7650845,7704406,5065340,6726785,6439365,6676356,8218689,6953120,5911559,6585041,6497737,5842276,6365518,6064824,7207869,5952051,6259583,6255290,6857099,5881180,5858477,6560471,6965019,7076618,6906380,6335751,4885439,6871926,6134201,6600680,6579326,8676758,8622407,6750211,5989678,4185696,6890186
10997,566.0613,0,0,0,0,0,0,0,0,0,2932383,0,2961462,0,3445501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3159683,0,0,2994437,0,0,2838156,2797832,0,0,3066447,0,3311236,3570865,0,0
11014,567.0605,0,0,0,0,0,0,0,0,0,3461582,0,0,0,0,3573509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3306023,0,0,0,0,0,0,0,0,2982129,3045076,0,0,2971681,0,0
11017,567.1239,0,3468788,0,0,3494047,0,0,3147892,0,3159489,0,0,0,0,2998010,2907866,2830813,0,2924481,0,0,0,0,2885757,0,2811527,0,0,3795505,0,0,3103805,0,0,2808730,0,3005488,3008277,0,0,0,0,0,0,2837853
11019,567.1358,8903909,10226161,7176526,15352066,17816730,12762646,10020669,8684658,13677761,14390718,8421403,12551138,7872728,11632214,14366456,8525527,10035673,8904632,11275197,15923930,9608558,9224094,9257512,14778490,11260262,11170439,11714666,11300115,9024045,12399136,11021661,9594936,9670588,11019132,14023578,11067753,7774254,13526803,15355126,10625719,12198008,11558054,12995606,14230971,11821402
11021,567.178,5221599,5310950,6752574,10563827,8469646,7065106,7581493,5444715,9884857,8013238,7569423,6437855,7446739,6516304,10422001,6072013,9097677,7032743,7596978,6193868,6569304,7106444,7475743,5836913,8188250,7729798,8482916,7060754,5917216,10052124,8510804,7956521,6639535,8819572,8219546,6949214,6959142,8931087,6675705,7244455,9232500,6880404,8899600,9823672,8737106
11022,567.2297,7279831,8755673,8753449,7745760,8404095,9035277,7182124,5690467,8524976,7140779,6002686,7697372,7733453,8511048,9000681,6825665,9556414,7978898,7519141,7944891,6761790,7655287,8278549,7663718,7541068,8262277,7237725,6173969,5677582,9146904,7959880,8869909,9482144,8483689,7582617,7256400,6686748,8111882,7220477,8991380,9732207,8088701,8584201,6657460,10125641
11030,568.165,3568724,3524842,6936514,0,3415919,4885941,4763274,0,4411406,5436656,0,0,3824737,0,0,5055977,0,5869077,3250864,3760516,3502938,4228600,3287391,6354840,4184137,0,0,4482299,3782873,0,3825789,0,5582471,3330735,0,5187670,3288932,3706541,5983557,3783991,0,4674278,3552135,0,3496096
11038,569.1031,3140565,0,3016284,3966508,3678818,3235173,3853806,3193663,4130670,4185145,0,4031336,0,4396344,0,3028246,4468659,0,3468738,0,2981237,3542137,0,3086032,3624776,3246687,3612500,0,0,4155779,4742073,4292965,0,3176952,0,0,2912945,5402199,3182996,0,4233159,3648853,2942728,2868528,3546110
11043,569.1516,4746191,0,0,4202010,3069524,3210593,5205478,4039479,3685222,3279920,0,3902309,5349366,3832113,5252532,3061003,4454309,0,3019190,3201088,0,3992678,3721386,3770053,5248827,0,3921742,3540716,2912150,5108096,5985199,3665236,4316515,3671534,4199313,2869075,3532456,4931155,0,3780557,4579267,4313409,3842818,4439341,3796982
11059,571.1188,58886872,63424028,51579744,75275096,61847600,69680344,57586864,52630056,72340008,58602184,39197544,59446036,39939892,49953832,62370956,60244828,79773080,49015164,60766172,51312072,58795368,65780044,56794976,65322292,65903912,60138052,68210248,31096040,37317912,64831744,78621232,74465936,55720752,69320824,53898148,69123424,51809604,85341624,56127064,51154192,69484344,69379600,40872452,60204224,50810552
11062,571.1283,41781976,66962972,60771164,47913816,55474220,62307540,49312944,53334568,61067812,49541832,46291812,51221268,64401200,63224872,60011656,62473052,75382160,55683448,59062232,52999620,64595300,63846728,61218656,62045492,52485412,53240388,58854984,36666600,61549844,61718784,55208496,66339472,58882860,61063288,44149668,66436444,49663296,54703540,45215324,58215692,72073008,61548048,39299588,50488512,70962872
11065,571.2245,8112844,9852421,7097145,12561206,10938388,9469135,10298529,9728538,12526101,9491127,8321864,8778512,10252072,10468380,11846779,9216838,10063225,8046930,9738178,8410534,7943473,10021155,10383183,9198881,9071884,10396227,13352509,8731882,8957175,12951804,9574940,10580591,9157393,10915944,9362343,10575171,8355120,14124462,10292836,9473259,12910381,11245033,12052984,12895419,9911976
11076,573.026,5204482,6112368,6979739,7465164,6647348,7302258,6304670,5796163,8167681,4993419,4600135,5966571,6846092,6890307,9769853,7717329,7027628,7085724,4734509,4109174,3848602,8201821,4469321,6052814,5858099,6730295,9436514,3853575,4283069,8978597,11819233,6762496,5114149,5535527,6353875,6378379,6059008,9184568,6829875,5345924,7073483,5870373,5503266,8635507,7896481
11086,573.1438,0,0,0,0,0,2904173,0,0,0,0,0,0,0,0,2803565,3783097,0,0,0,0,0,0,0,0,2855701,0,0,0,0,0,0,3155928,3590405,3548946,0,0,0,2976049,0,0,0,2883319,0,0,2894225
11088,573.2037,0,0,0,0,3661318,0,2966406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3042840,0,2897837,0,0,0,0,0,3244190,0,3168195,3012853,2855176,0,0,0,2889006,0,0,0,3845856,0,0,3162505
11089,573.2224,7596525,9335878,7456851,8554634,10606081,8686698,7492483,6408493,8626404,6992236,7428368,7144169,7351932,7877420,10105699,8823209,10287995,7521874,9348611,7156539,7016759,8013329,7409199,8000426,8383233,6640182,9047372,5696780,7199360,9805982,10209472,9957309,9595120,7630597,7396313,9399131,6700000,8656173,7159627,8438338,9215681,8571609,7547148,7574637,7368070
11112,575.1652,0,0,0,0,0,0,0,0,0,0,3034882,0,0,3318363,2943590,0,3279268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3022884,0,0,0,0,0,0,0,0,2876476,0
